grant_id,name_std,acreage,year,county_text,raw_entry,issues
VII_40_14275,Robert Pleasants,,1772.0,Henrico,"ROBERT PLEASANTS, 21% acs.
Henrico Co. on the N side of James Riv.,
on or near the brs. of four Mile Cr.; adj.
Richard Sharp, Joseph Pleasants, Frog
Morton & Williamson; 20 Jun 1772,
p.679. for 2 Ibs. of Tobacco for every
Acre of sd Land Whereas by Inquisition
indented taken in sd Co. 8 Sep 1770 by
Virtue of a Warrant directed to
Bartholomew Dandridge Gentleman
Escheator for the sd Co. It appears that
Edward White late of the sd Co. died
seized of a certain Tract or Parcel of
Land which is found to Escheat to us
from the sd Edward White and Whereas
Robert Pleasants of sd Co. hath made
humble suit & obtained a G. for the sd
Land which by a Survey thereof lately
made is found to Contain 21% acs.
Form Page 346",acreage
VII_40_14276,Samuel Henderson,,1772.0,Augusta,"SAMUEL HENDERSON, 117. acs.
Augusta Co. on the N side of the Middle
Riv. of Shanando, adj. John Givens &
William Johnston; 20 Jun 1772, p.680.
15 Shill.",acreage
VII_40_14309,Thomas Walker,,1772.0,Albemarle,"THOMAS WALKER, 332 = acs.
Albemarle Co. on some Mountains in the
fork of Hardware Riv., to a Stake in an
old field, on the Top of a Mountain; adj.
John Swann, William Watson, John
Bolling, Robert Hardwick, John Gay,
Samuel Gay & Joseph Fitzpatrick; 20
Jun 1772, p.709. £1.S15.",acreage
VII_40_14312,James Belsches,272.0,1772.0,,"JAMES BELSCHES, 1,272 acs. Pittsy]vania Co. on both sides Sandy Cr. of
Banister Riv., on Kings Br.; adj. King, &
Frederick Fulkerson [or Fulkerton?]; 20
Jun 1772, p.712. £6.S10.",county_text
VII_41_14621,George Washington Esq.,395.0,,Botetourt,"GEORGE WASHINGTON Esq., 4,395
acs. Botetourt Co.; Beg. on the E side of
the Ohio, at or near the upper end of the
fifth large bottom, on the E side below
the little Konawa, Just above the great
bend in the Ohio; crossing a large Cr., on
the E side of a Hill near the head of a
Drain; p.68. [Same date & consideration of the above pat.|",year
VII_41_14622,George Washington Esq.,990.0,,,"GEORGE WASHINGTON Esq., 10,990
acs. Fincastle Co.; Beg. at a Point below
the Mouth of a Run, on the S side of the
Great Kanhawa about 2 Miles above the
Confluence of the sd Riv. with the Ohio;
on the side of a Drain, in a flat, in a
hollow, on a Ridge, on the edge of a
Bottom, ona Hill side over a Lake, down
the Riv. to the Beg.; p.69. [Same date &
consideration of the above pat.]",year;county_text
VII_41_14623,George Washington Esq.,314.0,,Botetourt,"GEORGE WASHINGTON Esq., 2,314
acs. Botetourt Co.; Beg. on the Ohio
about 3 or 4 Miles below the Mouth of
the little Konhawa, on the lower side of
a small run, Opposite to a small Island
by the side of a large one; in a hollow, in
a level, at a Point just below a Gut &
opposite to a little Island Thence up the
Riv.; p.73. [Same date & consideration
of the above pat.|",year
VII_41_14624,George Muse,927.0,,Botetourt,"GEORGE MUSE, 927 acs. Botetourt
Co.; Beg. at or near the upper end of the
third large Bottom below the Mouth of
the little Konhawa on the East bank of
the Ohio & extending down the Riv.; to
a small Run, into the Woods, on a Ridge;
p.75. [Same date & consideration of the
above pat.|",year
VII_41_14625,George Muse,302.0,,Botetourt,"GEORGE MUSE, ADAM STEPHEN,
ANDREW LEWIS, PETER HOG,
JOHN WEST, JOHN POLSON &
ANDREW WAGENER, 51,302 acs.
Botetourt Co.; Beg. at a large Sycamore
& small Sugar Tree marked G™, standing
in the Point just at the Mouth of the great
Konhawa (upper side thereof) and
extending up the Konhawa; on a Ridge;
on the bank of the Ohio about a Mile
below the rapid in the great Bend Thence
down the Riv.; near the lower End of the
Bottom thence still down the Riv., at a
Place where the Earth & Trees have
sliped from the Hill into the Riv., on a
point a little below a Run and near the
upper End of the Bottom, to a Cole Hill
on Fire, on the Riv. Bank a little way in
the next Bottom about % a Mile above a
small Cr., crossing Town Cr. at the old
Shawnee Town; p.77. [Same date &
consideration of the above pat.]",year
VII_41_14626,George Mercer Esq.,532.0,,,"GEORGE MERCER Esq., 13,532 acs.
Fincastle Co.; Beg. at the Upper end of
the long Bottom about 2 Miles below the
Mouth of the Great Konhawa at a large
Spanish Oak just below the Mouth of a
Run marked GY, & extending down the
River Ohio; opposite to a large Lake,
opposite to another Lake, opposite an
Island, to a large Run opposite to a Cr.
on the other side of the Riv., to a white
Hickory & elm standing on the Riv. bank
Just below the Mouth of the sd Cr.
marked G™, thence leaving the Riv. &
extending East touching the Bank of the
sd Cr., on a Narrow Ridge, to a small
Run & a large Run, on a Ridge, near the
Edge of the Bottom; p.80. [Same date &
consideration of the above pat.}",year;county_text
VII_41_14627,James Craik,232.0,,,"JAMES CRAIK, 4,232 acs. Fincastle
Co.; Beg. on the West or lower side of
the Great Konhawa & about 20 Poles
below the Mouth of a Cr. which Empties
into the Konhawa about 2 Miles above
the first Survey of 10,990 Acres; on a
Ridge, crossing a Cr. & a Second Cr.
with falled Timber, on a Ridge Among
the fallen Timber, on the drain upon the
bank of the Riv.; p.83. [Same date &
consideration of the above pat.}",year;county_text
VII_41_14628,James Craik,374.0,,Botetourt,"JAMES CRAIK, 1,374 acs. Botetourt
Co.; Beg. at the Upper End of the second
large Bottom below the Mouth of the
little Konhawa on a Point just below the
Mouth of a Run falling into the Ohio (on
the East side) a Little above the Mouth
of Great Hockhocking (on the West) &
extending down the Riv.; crossing a
small Cr. & a large Cr. in the bend of a
Cr., on a Steep Hill side; p.86. [Same
date & consideration of the above pat.]",year
VII_41_14629,John Fry,149.0,,,"JOHN FRY, 4,149 acs. Fincastle Co.;
Beg. at a Sugar Tree Ash & Elm marked
G™, on the Bank of the Ohio near the
upper end of the Second large Bottom
below the Mouth of the Great Konhawa
& Just below the Mouth of a small Cr. &
extending down the Riv. to an Elm
marked G™, standing on the River Bank
about a Quarter of a Mile above a Run
thence leaving the Riv. p.88. [Same
date & consideration of the above pat.|",year;county_text
VII_41_14630,John Fry,525.0,,,"JOHN FRY, 1,525 acs. Fincastle Co.;
Beg. at 3 white Oaks standing on the W
side of the little Sandy Cr. on the Bank
thereof marked G¥, Just below the
Mouth ofa small Run & 32 Poles below
a Buffalo Lick being about 2 Miles
above the Last Survey & near 11 from
the Mouth of the Cr.; p.90. [Same date
& consideration of the above pat.]",year;county_text
VII_41_14631,John Fry,84.0,,,"JOHN FRY, 2,084 acs. Fincastle Co.;
Beg. at a Large Hickory marked G, at
the lower end of a Bottom on the East
Bank of the Big or Lower Sandy Cr near
30 Miles from its Confluence with the
Ohio & about a Mile below the Fork of
the sd Cr.; on the East Br. & the West
Br. of the sd Cr.; p.91. [Same date &
consideration of the above pat. |",year;county_text
VII_41_14632,John Savage,,,,"JOHN SAVAGE, ROBERT
LONGDON, ROBERT TUNSTALL,
EDMUND WAGENER, RICHARD
TROTTER, WIRE JOHNSON, HUGH
McKOY, RICHARD SMITH, JOHN
SMITH, CHARLES SMITH, ANGUS
McDONALD, NATHAN CHAPMAN,
JOSEPH GATEWOOD, JAMES
SAMUEL, MICHAEL SCULLY,
EDWARD GOODWIN, WILLIAM",acreage;year;county_text
VII_41_14633,Bailey,627.0,,Henry,"BAILEY, HENRY BAILEY, WILLIAM
COFLAND, MATTHEW DORAN,
JOHN RAMSAY, CHARLES JAMES,
MATTHEW COX, MARSHALL
PRATT, JOHN WILSON, WILLIAM
JOHNSON, JOHN WILSON,
NATHANIEL BARRETT, DAVID
GORMAN, PATRICK GALLOWAY,
TIMOTHY CONWAY, CHRISTIAN
BOMGARDNER, JOHN HOUSTON,
JOHN MAID, JAMES FORD,
WILLIAM BROUGHTON, WILLIAM
CARNES, EDWARD EVANS,
THOMAS MOSS, MATTHEW JONES,
PHILLIP GATEWOOD, HUGH PAUL,
DANIEL STAPLES, WILLIAM
LOWRY, JAMES LUDLOW, JAMES
LATROT, JAMES GWIN, JOSHUA
JORDON, WILLIAM JENKINS,
JAMES COMMACK, RICHARD
MORRIS, JOHN GHOLSTON,
ROBERT JONES, WILLIAM HOGAN,
JOHN FRANKLIN, JOHN BISHOP,
GEORGE MALCOMB, WILLIAM
COLEMAN, RICHARD BOLTON,
JOHN KINCAID & GEORGE HURST,
28,627 acs. Fincastle Co.; Beg. at a small
Elm marked G, standing on the Bank
of the River Ohio directly at the Point
Between the sd River & the Mouth of the
Lower or big Sandy Cr (upper side
thereof) & Extending up the Ohio; to a
Hickory, Locust & Dogwood Tree on the
Bank of the River at the Lower side of
the Mouth of upper or little Sandy Cr.
marked G™, thence crossing the Mouth
of sd Cr.; to a large Sycamore on the
Bank of the River marked GY, and
continuing up the Ohio, on the Edge of
the bottom, to a Rockey Cleft & short
Turn in the Cr; to a Sugar Tree and
Buck Eye marked G™, standing on the
Bank of the Cr. just below the Mouth of
a large Run; in a Hallow near a Run, on
a narrow Ridge, in the Edge of the
Bottom near High Rocks, on a high Hill
among Rocks; p.94. [Same date &
consideration of the above pat.|",year
VII_41_14652,Moses Mucklewain,,1773.0,Bedford,"MOSES MUCKLEWAIN, 233. acs.
Bedford Co. on the North fork of Otter
Riv., up Dawsons fork of sd Riv., down
Hales Fork, adj. Dawson; 1 Mar 1773,
p.116. £1.85.",acreage
VII_41_14654,Richard Corbin,,1773.0,Middlesex,"RICHARD CORBIN, Esq., 192% acs.
Middlesex Co. on the Dragon Sw., Beg.
at the Mouth of the Poplar Br. thence up
& along the Main Run of sd Sw. to the
Mouth of a Run of a Swamp called
Captn. Thomas's Swamp, down & along
the Edge of the sd Swamp Land, adj.
Street's Land; 1 Mar 1773, p.118. £1.",acreage
VII_41_14778,Jeremiah Harrison,,1773.0,Augusta,"JEREMIAH HARRISON, 286 = acs.
Augusta Co. on a Ridge; adj. his own
Land, Turpin, & Daniel Smith; 1 Mar
1773, p.225. £1.10.",acreage
VII_41_14790,Sarah Gottee,,1773.0,Henrico,"SARAH GOTTEE, 5% acs. or 11 Lotts
or half Acres in the Town of Richmond
in Henrico Co.; 1 Mar 1773, p.234. for
2 Ibs. of Tobacco for every of sd Land
Whereas by Inquisition indented taken in
sd Co. 1 Feb 1768 by Virtue of a
Warrant directed to Bartholomew Dandridge our Escheator for sd Co. It appears
that Samuel Tschefflie late of sd Co. died
seised of Eleven Lotts or half Acres of
Land in the Town of Richmond in the
Co. aforesd, that is to say four Lotts in
one square and denoted in the Plan of the
sd Town by the Figures 1,2_15:16 one
other square containing four Lotts and
denoted in the sd Plan by the Figures
59:60:_73:74 one other Lott denoted in
the sd Plan and marked C.D. which is
found to Escheat to us from the sd Samuel Tschefflie And whereas Sarah Gottee
of the sd Co. hath made humble Suit to
our late Lt Governor and Commander in
Chief and hath obtained a G. for the sd
Eleven Lotts or half Acres of Land",acreage
VII_41_14816,Michael Wittfoung,,1773.0,Augusta,"MICHAEL WITTFOUNG, 70. acs.
Augusta Co. on the South Fork of the
South Br. of Potowmack at the mouth of
the Brushy fork; 1 Mar 1773, p.255. 10
Shill.",acreage
VII_41_14826,Benjamin Davis,,1773.0,Chesterfield,"BENJAMIN DAVIS, 97. aces.
Chesterfield Co. adj. sd Davis,
Herringham, Henry Eandes line, Gill &
Daniel Gill; 1 Mar 1773, p.262. 10
Shill.",acreage
VII_41_14863,Lewis Dudley,,1773.0,Middlesex,"LEWIS DUDLEY, 6% acs. Middlesex
Co., Beg. on a bank or a point on the
upper Side of a Meadow Ground,
through the sd Meadow, joining Lewis
Dudley's Land to where it intersects with
Wormleys (alias) Nimcock Cr; 1 Mar
1773, p.286. 5 Shill.",acreage
VII_41_14877,Julius Allen,,1773.0,Henrico,"JULIUS ALLEN, One Lot or % Acre in
the Town of Richmond in Henrico Co.
and noted in the plan of the sd Town by
the figures 52; 15 Jun 1773, p.296. for
the Sum of 1 lb. of Tobacco. Whereas
by Inquisition indented and taken in sd
Co. 1 Jun 1772 by Virtue of a Warrent
directed to Bartholomew Dandridge our
Escheator for our sd Co. It appears that
Mary Burton late of sd Co. died seised of
one Lot of half Acre of Land in the
Town of Richmond in the Co. aforesd
which is found to escheat to us from the
sd Mary Burton And Whereas Julius
Allen hath made humble Suit to the late
President of our Council and
Commander in Chief and hath obtained
a G. for the same.",acreage
VII_41_14912,William Carlton,,1773.0,Botetourt,"WILLIAM CARLTON, 90. acs.
Botetourt Co. on the N side of Mason's
Cr. a br. of Roan Oak below the Tract he
lives on, adj. James Neilley; 15 Jun
1773, p.324. 10 Shill.",acreage
VII_41_14945,Richard Hodges & John Gisburn,,1773.0,Princess Anne,"RICHARD HODGES & JOHN
GISBURN, 292% acs. Pr. Anne Co. in
Black Water on Jones Cr., including a
point of Marsh binding on the Pocoson,
on Gornto's Cr. to the fork thereof thence
on the Southermost fork to the Pocoson;
15 Jun 1773, p.349. £1.S10.",acreage
VII_41_14973,William Leftwich,,1773.0,Bedford,"WILLIAM LEFTWICH, 120 = acs.
Bedford Co. on both Sides of Buffaloe
fork of Back Cr., adj. John Hall; 15 Jun
1773, p.374. 15 Shill.",acreage
VII_41_14975,Nathaniel Law,,1773.0,Pittsylvania,"NATHANIEL LAW, 100 = acs.
Pittsylvania Co. on both sides of Owen's
Cr., crossing a fork of sd Cr, adj.
Anderson & Gray; 15 Jun 1773, p.375.
10 Shill.",acreage
VII_41_14997,William Preston,400.0,1773.0,,"WILLIAM PRESTON, 400 acs.
Boutetourt Co. on Potts's Cr. a br. of
James Riv. at a place called the black
oak Land, near a large meadow, by a
Gully; 15 Jun 1773, p.393. £2. [Poplar,
white Oak, buck eye trees, Spanish Oak,
Chesnut Oak, hickory, Dogwood, Sugar
trees, Locust, white Walnut, black Oak,
Ash, white Jacks & maple trees were
used as markers in the Survey]",county_text
VII_41_14998,William Preston,,1773.0,Botetourt,"WILLIAM PRESTON, 210. acs.
Botetourt Co. on the Waters of Roanoak
Riv., on a ridge, adj. the Land of Jasper
Terry; 15 Jun 1773, p.394. £1.85.",acreage
VII_41_15002,Sack Penington,,1773.0,Mecklenburg,"SACK PENINGTON, 405. acs.
Mecklenburg Co. on the waters of Jeneto
and Avents Cr., near the Old road; adj.
John Evans Harris, William Penington
[his new Survey], Malone & Whitley; 15
Jun 1773, p.399. £2.85.",acreage
VII_41_15025,James Mcalexander,,1773.0,Pittsylvania,"JAMES McALEXANDER, 232. acs.
Pittsylvania Co. on the brs. of Widgeon
Cr., Crossing 2 brs. of Join crack Cr.
adj. Paul and Henry Childs; 15 Jun 1773,
p.420. £1.85.",acreage
VII_41_15049,John Sturdivant,,1773.0,Prince George,"JOHN STURDIVANT, 16% acs. Pr.
Geo. Co. adj. John Lovesay, Edward
Davenport, William Lovesay & the sd
Sturdivant; 15 Jun 1773, p.441. 5 Shill.
[This land was also issued to John
Sturdivant in GB C, p.277 dated 1 Feb
1781 which contained the survey date 25
Feb 1772]",acreage
VII_41_15060,Zachariah Brown,,1773.0,Cumberland,"ZACHARIAH BROWN, 96. acs.
Cumberland Co. on the brs. of Angola
Cr., adj. James Brown & John Pleasants;
15 Jun 1773, p.451. 10 Shill.",acreage
VII_42_15069,John Jones,,1773.0,Dinwiddie,"JOHN JONES, 23% acs. Dinwiddie Co.
on Walls run near Nottoway Riv., on the
side of a hill near the edge of a Sw., adj.
Crawley & Merrit; 15 Jun 1773, p.457.
5 Shill.",acreage
VII_42_15075,Andrew Sorey,,1773.0,Princess Anne,"ANDREW SOREY, 20% acs. Pr. Anne
Co. on black water, adj. William Bradley
& the sd Sorey's corner holly that is
between him and Wooden; 15 Jun 1773,
p.462. 5 Shill.",acreage
VII_42_15104,John Fry,,,,"JOHN FRY, ADAM STEPHEN, ANDREW LEWIS, PETER HOGG, JOHN
SAVAGE, THOMAS BULLETT,",acreage;year;county_text
VII_42_15109,John Connolly,0.0,1773.0,,"JOHN CONNOLLY, late a Surgeon
Mate in the General Hospital for our
Forces in America; 2,000 acs. Fincastle
Co. on the S Side of the Ohio Riv.
opposite to the falls thereof; Beg. at a
Hoop Ash and Buck Eye, the lower
Corner of Major Edward Wards Land on
the Bank of the same Riv. 35 poles
above the Mouth of Bear Grass Cr; by
the Lines of Laughlin McClain, Thomas
Douglass & Charles Warnstorf; 16 Dec
1773, p.505-507. Whereas by our Royal
proclamation dated at Saint James the
7th day of October 1763 in the 3rd year
of our Reign for regulating the Cessions
made to us in America by the last Treaty
of Peace We did Command and impower
our Governors of our Several provinces
in North America to grant Without Fee
or Reward to such reduced Officers as
had served in North America during the
late War and to such private Soldiers as
had been or Should be disbanded in
America and are Actually residing there
and Should personally apply for the
same certain quantities of Land Subject
at the expiration of 10 years to the same
Quitrents as other Lands are Subjected
to and it being sufficiently proved to our
Lieutenant and Governor General of our
Colony and Dominion of Virginia that
John Connolly late a Surgeon Mate in
the General Hospital for our Forces in
America is entitled to 2,000 Acres of
Land under our Royal proclamation
aforesaid",county_text
VII_42_15110,Charles Warnstrof,2000.0,1773.0,,"CHARLES WARNSTROF/WORMSTROF, late an Ensign in the
Pensylvania Regiment in America, 2000
acs. Fincastle Co. adj. Doctor John
Connolly's Land, opposite to the head of
the half Mile Island being Doctor John
Connolly's lower corner on the bank of
sd Riv. 16 Dec 1773, p.507-509.
Whereas by our Royal proclamation
dated at Saint James the 7th day of
October 1763 in the 3rd year of our
Reign for regulating the Cessions made
to us in America by the last Treaty of
Peace We did Command and impower
our Governors of our Several provinces
in North America to grant Without Fee
or Reward to such reduced Officers as
had served in North America during the
late War and to such private Soldiers as
had been or Should be disbanded in
America and are Actually residing there
and Should personally apply for the
same certain quantities of Land Subject
at the expiration of 10 Years to the same
Quitrents as other Lands are Subjected
to and it being sufficiently proved to our
Lieutenant & Governor General of our
Colony and Dominion of Virginia that
Charles Warmstrof late an Ensign in the
Pensylvania Regiment in America is
entitled to 2,000 Acres of Land under
our Royal proclamation aforesaid",county_text
VII_42_15112,William Edmiston,0.0,1774.0,,"WILLIAM EDMISTON, late an Ensign
in the Service of this Colony intitled to
2,000 acs., 1,000 acs. [part of the 2,000
acs.] Fincastle Co. bet. the middle and
South forks of Holstons Riv., on a ridge
by a path, on a flat ridge, adj. John
Edmiston; 5 Jul 1774, p.511-514.
Whereas by our royal Proclamation
dated at Saint James the 7th day of
October 1763 in the third year of our
Reign for Regulating the Cessions made
to us in America by the last Treaty of
Peace we did Command and impower
our Governor of our several provinces in
North America to grant without fee or
Reward to such reduced Officers as had
served in North America during the late
War and to such private Soldiers as had
been or should be disbanded in America
and are Actually residing there and
should personally apply for the same
certain quantities of Land subject at the
expiration of 10 Years to the same
Quitrents as other Lands are subject to
and it being sufficiently proved to our
Lieutenant and Governor General of our
Colony and Dominion of Virginia that
William Edmiston late an Ensign in the
service of this Colony is intitled to 2,000
Acres of Land under our _ royal
Proclamation aforesaid",county_text
VII_42_15113,William Ingles Entitled To 2,0.0,1774.0,,"WILLIAM INGLES entitled to 2,000
acs., 1,000 acs. [of the 2,000 acs.]
Fincastle Co. in Abbs Valley on the
Waters of Blue Stone Cr. a br. of New
Riv., on a ridge near the end thereof
thence across the Valley to the side of a
Mountain, near a flat Sink hole, adj.
James Moore; 5 Jul 1774, p.514-516.
Whereas by our Royal Proclamation
dated at Saint James the 7th day of
October 1763 in the third year of our
Reign for Regulating the Cessions made
to us in America by the last Treaty of
Peace we did Command and impower
our Governor of our several provinces in
North America to grant without fee or
reward to such reduced Officers as had
served in North America during the late
War and to such private Soldiers as had
been or should be disbanded in America
and are Actually residing there and
should personally Apply for the same
certain quantities of Land Subject at the
expiration of 10 Years to the same
Quitrents as other Lands are subject to
and it being Sufficiently proved to our
Lieutenant and Governor General of our
Colony and Dominion of Virginia that
William Ingles late a Lieutenant in the
service of this Colony is entitled to 2,000
Acres of Land under our royal
Proclamation aforesaid",county_text
VII_42_15117,Mitchell Clay,0.0,1774.0,,"MITCHELL CLAY, assignee of JOHN
DRAPER late a Lieutenant in the
Service of this Colony entitled to 2,000
acs., 803 acs. [of the 2,000 acs.]
Fincastle Co. on both sides of Blue
Stone Cr. a br. of New Riv. at a place
called the Clover bottom, Beg. at the end
of the Spurr of a Mountain, crossing the
lick br.; 5 Jul 1774, p.522-524. Whereas
by our Royal proclamation dated at
Saint James the 7th day of October 1763
in the 3rd year of our Reign for
regulating the Cessions made to us in
America by the last Treaty of Peace We
did Command and impower our
Governors of our Several provinces in
North America to grant without fee or
reward to such reduced Officers as had
served in North America during the late
War and to such private Soldiers as had
been or Should be disbanded in America
and are Actually residing there and
Should personally apply for the same
certain quantities of Land Subject at the
expiration of 10 years to the same
Quitrents as other Lands are Subjected
to and it being sufficiently proved to our
Lieutenant and Governor General of our
Colony and Dominion of Virginia that
John Draper late a Lieutenant in the
service of this Colony is entitled to 2,000
Acres of Land under our royal
proclamation aforesaid 803 Acres part
thereof the sd John Draper hath
assigned unto Mitchell Clay",county_text
